INFO:run:CONFIGURATION: {
  "nlayers": 5, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170326-201352-04.txt", 
  "epochs": 6, 
  "logfile": "logs/20170326-201352-04.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170326-201352-04", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170326-201352-04.pt", 
  "data": "./data/penn"
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 146.92 | loss  8.22 | ppl  3705.68
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 140.02 | loss  7.19 | ppl  1323.39
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 140.34 | loss  6.96 | ppl  1057.37
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 140.37 | loss  6.92 | ppl  1016.73
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 139.04 | loss  6.87 | ppl   965.06
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 140.07 | loss  6.74 | ppl   848.27
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 140.45 | loss  6.78 | ppl   882.92
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 139.74 | loss  6.72 | ppl   830.23
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 139.97 | loss  6.65 | ppl   771.96
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 139.35 | loss  6.72 | ppl   829.57
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 141.30 | loss  6.69 | ppl   805.34
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 141.65 | loss  6.69 | ppl   805.63
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 140.18 | loss  6.68 | ppl   792.82
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 141.08 | loss  6.65 | ppl   770.88
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 141.61 | loss  6.69 | ppl   807.22
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 141.38 | loss  6.69 | ppl   805.76
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 140.48 | loss  6.62 | ppl   750.48
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 140.77 | loss  6.62 | ppl   746.59
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 140.63 | loss  6.66 | ppl   777.41
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 140.37 | loss  6.60 | ppl   737.70
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 140.77 | loss  6.63 | ppl   760.08
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 139.18 | loss  6.67 | ppl   786.79
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 140.39 | loss  6.67 | ppl   790.48
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 140.02 | loss  6.67 | ppl   789.58
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 141.56 | loss  6.63 | ppl   760.39
INFO:run:| epoch   1 |   520/ 2323 batches | lr 20.00 | ms/batch 140.63 | loss  6.59 | ppl   728.30
INFO:run:| epoch   1 |   540/ 2323 batches | lr 20.00 | ms/batch 141.90 | loss  6.57 | ppl   711.29
INFO:run:| epoch   1 |   560/ 2323 batches | lr 20.00 | ms/batch 140.92 | loss  6.45 | ppl   634.65
INFO:run:| epoch   1 |   580/ 2323 batches | lr 20.00 | ms/batch 140.90 | loss  6.56 | ppl   709.62
INFO:run:| epoch   1 |   600/ 2323 batches | lr 20.00 | ms/batch 140.82 | loss  6.65 | ppl   773.74
INFO:run:| epoch   1 |   620/ 2323 batches | lr 20.00 | ms/batch 139.78 | loss  6.73 | ppl   840.11
INFO:run:| epoch   1 |   640/ 2323 batches | lr 20.00 | ms/batch 140.84 | loss  6.58 | ppl   720.96
INFO:run:| epoch   1 |   660/ 2323 batches | lr 20.00 | ms/batch 140.44 | loss  6.64 | ppl   762.21
INFO:run:| epoch   1 |   680/ 2323 batches | lr 20.00 | ms/batch 139.18 | loss  6.59 | ppl   725.70
INFO:run:| epoch   1 |   700/ 2323 batches | lr 20.00 | ms/batch 139.52 | loss  6.59 | ppl   726.25
INFO:run:| epoch   1 |   720/ 2323 batches | lr 20.00 | ms/batch 140.86 | loss  6.62 | ppl   751.06
INFO:run:| epoch   1 |   740/ 2323 batches | lr 20.00 | ms/batch 139.18 | loss  6.62 | ppl   751.38
INFO:run:| epoch   1 |   760/ 2323 batches | lr 20.00 | ms/batch 141.59 | loss  6.60 | ppl   735.40
INFO:run:| epoch   1 |   780/ 2323 batches | lr 20.00 | ms/batch 139.38 | loss  6.61 | ppl   745.78
INFO:run:| epoch   1 |   800/ 2323 batches | lr 20.00 | ms/batch 140.24 | loss  6.59 | ppl   730.50
INFO:run:| epoch   1 |   820/ 2323 batches | lr 20.00 | ms/batch 141.24 | loss  6.63 | ppl   754.86
INFO:run:| epoch   1 |   840/ 2323 batches | lr 20.00 | ms/batch 141.31 | loss  6.55 | ppl   695.96
INFO:run:| epoch   1 |   860/ 2323 batches | lr 20.00 | ms/batch 140.33 | loss  6.54 | ppl   692.86
INFO:run:| epoch   1 |   880/ 2323 batches | lr 20.00 | ms/batch 140.93 | loss  6.61 | ppl   739.13
INFO:run:| epoch   1 |   900/ 2323 batches | lr 20.00 | ms/batch 140.56 | loss  6.58 | ppl   720.14
INFO:run:| epoch   1 |   920/ 2323 batches | lr 20.00 | ms/batch 140.07 | loss  6.59 | ppl   724.61
INFO:run:| epoch   1 |   940/ 2323 batches | lr 20.00 | ms/batch 139.87 | loss  6.65 | ppl   771.04
INFO:run:| epoch   1 |   960/ 2323 batches | lr 20.00 | ms/batch 140.78 | loss  6.66 | ppl   780.19
INFO:run:| epoch   1 |   980/ 2323 batches | lr 20.00 | ms/batch 138.94 | loss  6.58 | ppl   719.23
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 20.00 | ms/batch 140.61 | loss  6.54 | ppl   690.63
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 20.00 | ms/batch 141.29 | loss  6.60 | ppl   734.92
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 20.00 | ms/batch 140.69 | loss  6.66 | ppl   779.76
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 20.00 | ms/batch 141.02 | loss  6.67 | ppl   790.55
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 20.00 | ms/batch 140.08 | loss  6.61 | ppl   743.64
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 20.00 | ms/batch 141.17 | loss  6.55 | ppl   697.04
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 20.00 | ms/batch 140.30 | loss  6.57 | ppl   711.53
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 20.00 | ms/batch 139.65 | loss  6.55 | ppl   697.29
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 20.00 | ms/batch 141.03 | loss  6.58 | ppl   721.50
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 20.00 | ms/batch 140.65 | loss  6.48 | ppl   652.36
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 20.00 | ms/batch 140.24 | loss  6.58 | ppl   722.65
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 20.00 | ms/batch 140.12 | loss  6.53 | ppl   682.51
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 20.00 | ms/batch 140.86 | loss  6.60 | ppl   735.53
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 20.00 | ms/batch 139.45 | loss  6.57 | ppl   710.95
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 20.00 | ms/batch 139.24 | loss  6.50 | ppl   667.47
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 20.00 | ms/batch 139.75 | loss  6.48 | ppl   653.78
INFO:run:| epoch   1 |  1320/ 2323 batches | lr 20.00 | ms/batch 140.79 | loss  6.56 | ppl   704.44
INFO:run:| epoch   1 |  1340/ 2323 batches | lr 20.00 | ms/batch 140.26 | loss  6.44 | ppl   626.66
INFO:run:| epoch   1 |  1360/ 2323 batches | lr 20.00 | ms/batch 140.23 | loss  6.52 | ppl   677.32
